bill_id,date,chamber,sequence,action
1971746,2025-03-25,Assembly,5,"Re-referred to Com. on E.M."
1971746,2025-04-09,Assembly,6,"In committee: Set, first hearing. Hearing canceled at the request of author."
1971746,2025-04-07,Assembly,7,"In committee: Set, first hearing. Hearing canceled at the request of author."
1971747,2025-02-14,Assembly,1,"Read first time. To print."
1971747,2025-02-15,Assembly,2,"From printer. May be heard in committee March 17."
1971747,2025-03-10,Assembly,3,"Referred to Com. on W. P., & W."
1971747,2025-03-10,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on W. P., & W. Read second time and amended."
1971747,2025-03-11,Assembly,5,"Re-referred to Com. on W. P., & W."
1971747,2025-04-09,Assembly,6,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 13. Noes 0.) (April 8). Re-referred to Com. on APPR."
1971748,2025-02-14,Assembly,1,"Read first time. To print."
1971748,2025-02-15,Assembly,2,"From printer. May be heard in committee March 17."
1971748,2025-03-03,Assembly,3,"Referred to Com. on Higher ED."
1971749,2025-02-14,Assembly,1,"Read first time. To print."
1971749,2025-02-15,Assembly,2,"From printer. May be heard in committee March 17."
1971749,2025-03-03,Assembly,3,"Referred to Com. on E.M."
1971750,2025-02-14,Assembly,1,"Read first time. To print."
1971750,2025-02-15,Assembly,2,"From printer. May be heard in committee March 17."
1971750,2025-03-03,Assembly,3,"Referred to Com. on G.O."
1971750,2025-03-19,Assembly,4,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 19. Noes 0.) (March 19). Re-referred to Com. on APPR."
1971750,2025-04-09,Assembly,5,"From committee: Do pass. To Consent Calendar. (Ayes 14. Noes 0.) (April 9)."
1971750,2025-04-10,Assembly,6,"Read second time. Ordered to Consent Calendar."
1971751,2025-02-14,Assembly,1,"Read first time. To print."
1971751,2025-02-15,Assembly,2,"From printer. May be heard in committee March 17."
1971751,2025-03-24,Assembly,3,"Referred to Com. on NAT. RES."
1971751,2025-03-24,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on NAT. RES. Read second time and amended."
1971751,2025-03-25,Assembly,5,"Re-referred to Com. on NAT. RES."
1971752,2025-02-14,Assembly,1,"Read first time. To print."
1971752,2025-02-15,Assembly,2,"From printer. May be heard in committee March 17."
1971752,2025-03-03,Assembly,3,"Referred to Com. on H. & C.D."
1971753,2025-02-14,Assembly,1,"Read first time. To print."
1971753,2025-02-15,Assembly,2,"From printer. May be heard in committee March 17."
1971753,2025-03-03,Assembly,3,"Referred to Com. on P. & C.P."
1971753,2025-04-02,Assembly,4,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 14. Noes 0.) (April 1)."
1971753,2025-04-03,Assembly,5,"Read second time and amended."
1971753,2025-04-07,Assembly,6,"Re-referred to Com. on APPR."
1971754,2025-02-14,Assembly,1,"Read first time. To print."
1971754,2025-02-15,Assembly,2,"From printer. May be heard in committee March 17."
1971755,2025-02-14,Assembly,1,"Introduced. To print."
1971755,2025-02-15,Assembly,2,"From printer."
1971755,2025-02-18,Assembly,3,"Referred to Com. on RLS."
1971755,2025-02-19,Assembly,4,"From committee: Be adopted. Ordered to Third Reading. (Ayes 10. Noes 0.) (February 18)."
1971755,2025-02-24,Assembly,5,"Coauthors revised."
1971755,2025-02-24,Assembly,6,"Adopted and to Senate. (Page 446.)"
1971755,2025-02-26,Senate,7,"In Senate. To Com. on RLS."
1971755,2025-03-05,Senate,8,"From committee: Ordered to third reading."
1971755,2025-03-11,Senate,9,"Ordered to special consent calendar."
1971755,2025-03-13,Senate,10,"Adopted and to Assembly. (Ayes 36. Noes 0.)"
1971755,2025-03-13,Assembly,11,"In Assembly. Ordered to Engrossing and Enrolling."
1971755,2025-03-18,,12,"Enrolled and filed with the Secretary of State at 3:30 p.m."
1971755,2025-03-18,,13,"Chaptered by Secretary of State - Res. Chapter 25, Statutes of 2025."
1971756,2025-02-14,Assembly,1,Introduced.
1971756,2025-02-24,Assembly,2,"Referred to Com. on RLS."
1971756,2025-02-24,Assembly,3,"From committee: Be adopted. Ordered to Third Reading. (Ayes 11. Noes 0.) (February 24)."
1971756,2025-03-10,Assembly,4,"Coauthors revised."
1971756,2025-03-10,Assembly,5,"Read. Adopted. (Page 567.)."
1971757,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971757,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971757,2025-02-26,Senate,3,"Referred to Coms. on JUD. and APPR."
1971758,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971758,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971758,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971758,2025-03-24,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971758,2025-04-02,Senate,5,"Re-referred to Coms. on B. P. & E.D. and JUD."
1971758,2025-04-03,Senate,6,"Set for hearing April 21."
1971758,2025-04-09,Senate,7,"Set for hearing April 29 in JUD. pending receipt."
1971759,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971759,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971759,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971759,2025-03-20,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971759,2025-04-02,Senate,5,"Re-referred to Com. on TRANS."
1971759,2025-04-10,Senate,6,"Set for hearing April 28."
1971760,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971760,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971760,2025-02-26,Senate,3,"Referred to Com. on JUD."
1971760,2025-04-03,Senate,4,"Set for hearing April 22."
1971760,2025-04-08,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on JUD."
1971761,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971761,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971761,2025-02-26,Senate,3,"Referred to Coms. on PUB. S. and APPR."
1971761,2025-03-07,Senate,4,"Set for hearing March 25."
1971761,2025-03-25,Senate,5,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 6. Noes 0.) (March 25). Re-referred to Com. on APPR."
1971761,2025-03-28,Senate,6,"Set for hearing April 7."
1971761,2025-04-07,Senate,7,"April 7 set for first hearing canceled at the request of author."
1971761,2025-04-08,Senate,8,"Set for hearing April 21."
1971761,2025-04-10,Senate,9,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on APPR."
1971762,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971762,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971762,2025-02-26,Senate,3,"Referred to Com. on HEALTH."
1971762,2025-03-18,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on HEALTH."
1971762,2025-03-25,Senate,5,"Set for hearing April 2."
1971762,2025-04-03,Senate,6,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 11. Noes 0.) (April 2)."
1971762,2025-04-07,Senate,7,"Read second time and amended. Re-referred to Com. on APPR."
1971762,2025-04-08,Senate,8,"Set for hearing April 21."
1971763,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971763,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971763,2025-02-26,Senate,3,"Referred to Com. on B. P. & E.D."
1971763,2025-03-18,Senate,4,"Set for hearing April 7."
1971763,2025-04-07,Senate,5,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 10. Noes 0.) (April 7). Re-referred to Com. on APPR."
1971763,2025-04-09,Senate,6,"Set for hearing April 21."
1971764,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971764,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971764,2025-02-26,Senate,3,"Referred to Coms. on G.O. and APPR."
1971764,2025-03-07,Senate,4,"Set for hearing March 25."
1971764,2025-03-18,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on G.O."
1971764,2025-03-25,Senate,6,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 11. Noes 2.) (March 25). Re-referred to Com. on APPR."
1971764,2025-03-28,Senate,7,"Set for hearing April 7."
1971764,2025-04-07,Senate,8,"April 7 hearing: Placed on APPR. suspense file."
1971765,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971765,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971765,2025-02-26,Senate,3,"Referred to Coms. on ED. and B. P. & E.D."
1971765,2025-03-11,Senate,4,"Set for hearing March 26."
1971765,2025-03-26,Senate,5,"From committee: Do pass and re-refer to Com. on B. P. & E.D. with recommendation: To consent calendar. (Ayes 7. Noes 0.) (March 26). Re-referred to Com. on B. P. & E.D."
1971765,2025-04-03,Senate,6,"Set for hearing April 28."
1971766,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971766,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971766,2025-02-26,Senate,3,"Referred to Com. on L. GOV."
1971766,2025-03-24,Senate,4,"Set for hearing May 7."
1971767,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971767,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971767,2025-02-26,Senate,3,"Referred to Com. on ED."
1971767,2025-03-19,Senate,4,"Set for hearing April 2."
1971767,2025-04-07,Senate,5,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 7. Noes 0.) (April 2)."
1971767,2025-04-08,Senate,6,"Read second time and amended. Re-referred to Com. on APPR."
1971767,2025-04-10,Senate,7,"Set for hearing April 21."
1971768,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971768,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971768,2025-02-26,Senate,3,"Referred to Com. on L. GOV."
1971768,2025-03-24,Senate,4,"Set for hearing April 23."
1971768,2025-04-10,Senate,5,"April 23 set for first hearing canceled at the request of author."
1971769,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971769,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971769,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971770,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971770,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971770,2025-02-26,Senate,3,"Referred to Coms. on L. GOV., JUD., and APPR."
1971770,2025-03-04,Senate,4,"Set for hearing March 19."
1971770,2025-03-19,Senate,5,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 7. Noes 0.) (March 19). Re-referred to Com. on JUD."
1971770,2025-03-24,Senate,6,"Set for hearing April 1."
1971770,2025-04-02,Senate,7,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 13. Noes 0.) (April 1). Re-referred to Com. on APPR."
1971770,2025-04-04,Senate,8,"Set for hearing April 21."
1971771,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971771,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971771,2025-02-26,Senate,3,"Referred to Com. on G.O."
1971771,2025-03-27,Senate,4,"Set for hearing April 8."
1971771,2025-03-28,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on G.O."
1971771,2025-04-08,Senate,6,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 15. Noes 0.) (April 8). Re-referred to Com. on APPR."
1971771,2025-04-09,Senate,7,"Set for hearing April 21."
1971772,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971772,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971772,2025-02-26,Senate,3,"Referred to Coms. on PUB. S. and APPR."
1971772,2025-03-18,Senate,4,"Set for hearing April 1."
1971772,2025-03-20,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on PUB. S."
1971772,2025-03-21,Senate,6,"April 1 hearing postponed by committee."
1971772,2025-03-27,Senate,7,"Set for hearing April 8."
1971772,2025-04-08,Senate,8,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 6. Noes 0.) (April 8). Re-referred to Com. on APPR."
1971772,2025-04-10,Senate,9,"Set for hearing April 21."
1971773,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971773,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971773,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971773,2025-03-24,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971773,2025-04-02,Senate,5,"Re-referred to Com. on G.O."
1971774,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971774,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971774,2025-02-26,Senate,3,"Referred to Coms. on E. & C.A. and PUB. S."
1971774,2025-03-20,Senate,4,"Set for hearing April 1."
1971774,2025-04-01,Senate,5,"From committee: Do pass and re-refer to Com. on PUB. S. (Ayes 5. Noes 0.) (April 1). Re-referred to Com. on PUB. S."
1971774,2025-04-09,Senate,6,"Set for hearing April 22."
1971775,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971775,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971775,2025-02-26,Senate,3,"Referred to Coms. on ED. and JUD."
1971775,2025-03-03,Senate,4,"Set for hearing March 19."
1971775,2025-03-20,Senate,5,"From committee: Do pass as amended and re-refer to Com. on JUD. (Ayes 6. Noes 0.) (March 19)."
1971775,2025-03-24,Senate,6,"Read second time and amended. Re-referred to Com. on JUD."
1971775,2025-04-09,Senate,7,"Set for hearing April 29 in JUD. pending receipt."
1971776,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971776,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971776,2025-02-26,Senate,3,"Referred to Com. on TRANS."
1971776,2025-03-11,Senate,4,"Set for hearing March 25."
1971776,2025-03-13,Senate,5,"March 25 set for first hearing canceled at the request of author."
1971776,2025-03-27,Senate,6,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on TRANS."
1971776,2025-04-01,Senate,7,"Set for hearing April 8."
1971776,2025-04-03,Senate,8,"April 8 hearing postponed by committee."
1971776,2025-04-07,Senate,9,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on TRANS."
1971776,2025-04-08,Senate,10,"Set for hearing April 22."
1971777,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971777,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971777,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971777,2025-03-25,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971777,2025-04-02,Senate,5,"Re-referred to Coms. on E. & C.A. and L., P.E. & R."
1971777,2025-04-04,Senate,6,"Set for hearing April 29."
1971777,2025-04-10,Senate,7,"April 29 set for first hearing canceled at the request of author."
1971778,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971778,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971778,2025-02-26,Senate,3,"Referred to Com. on B. P. & E.D."
1971778,2025-03-18,Senate,4,"Set for hearing April 21."
1971779,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971779,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971779,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971779,2025-03-24,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971779,2025-04-02,Senate,5,"Re-referred to Coms. on HEALTH and JUD."
1971779,2025-04-04,Senate,6,"Set for hearing April 23."
1971779,2025-04-09,Senate,7,"Set for hearing April 29 in JUD. pending receipt."
1971780,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971780,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971780,2025-02-26,Senate,3,"Referred to Coms. on E.Q. and JUD."
1971780,2025-03-07,Senate,4,"Set for hearing March 19."
1971780,2025-03-11,Senate,5,"March 19 set for first hearing canceled at the request of author."
1971780,2025-03-11,Senate,6,"Set for hearing April 2."
1971780,2025-03-24,Senate,7,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on E.Q."
1971780,2025-04-03,Senate,8,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 7. Noes 0.) (April 2). Re-referred to Com. on JUD."
1971781,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971781,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971781,2025-03-19,Senate,3,"Referred to Coms. on E. & C.A., L. GOV., and APPR."
1971781,2025-03-20,Senate,4,"Set for hearing April 1."
1971781,2025-04-01,Senate,5,"April 1 set for first hearing. Held in committee without recommendation."
1971782,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971782,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971782,2025-03-19,Senate,3,"Referred to Com. on E. & C.A."
1971782,2025-03-20,Senate,4,"Set for hearing April 1."
1971782,2025-04-01,Senate,5,"April 1 set for first hearing. Held in committee without recommendation."
1971783,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971783,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971783,2025-02-26,Senate,3,"Referred to Com. on E. & C.A."
1971783,2025-03-20,Senate,4,"Set for hearing April 1."
1971783,2025-04-01,Senate,5,"April 1 set for first hearing. Held in committee without recommendation."
1971784,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971784,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971784,2025-02-26,Senate,3,"Referred to Com. on E. & C.A."
1971784,2025-03-20,Senate,4,"Set for hearing April 1."
1971784,2025-03-26,Senate,5,"April 1 set for first hearing canceled at the request of author."
1971784,2025-04-03,Senate,6,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on E. & C.A."
1971784,2025-04-04,Senate,7,"Set for hearing April 29."
1971785,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971785,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971785,2025-02-26,Senate,3,"Referred to Com. on L. GOV."
1971785,2025-03-24,Senate,4,"Set for hearing May 7."
1971786,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971786,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971786,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971786,2025-03-20,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971786,2025-04-02,Senate,5,"Re-referred to Coms. on HOUSING and JUD."
1971786,2025-04-04,Senate,6,"Set for hearing April 22."
1971787,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971787,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971787,2025-02-26,Senate,3,"Referred to Coms. on ED. and HUMAN S."
1971787,2025-03-19,Senate,4,"Set for hearing April 2."
1971787,2025-03-20,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on ED."
1971787,2025-04-02,Senate,6,"From committee: Do pass and re-refer to Com. on HUMAN S. (Ayes 7. Noes 0.) (April 2). Re-referred to Com. on HUMAN S."
1971787,2025-04-04,Senate,7,"Set for hearing April 21."
1971788,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971788,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971788,2025-02-26,Senate,3,"Referred to Com. on HUMAN S."
1971788,2025-03-13,Senate,4,"Set for hearing April 7."
1971788,2025-04-02,Senate,5,"April 7 hearing postponed by committee."
1971788,2025-04-04,Senate,6,"Set for hearing April 21."
1971788,2025-04-10,Senate,7,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on HUMAN S."
1971789,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971789,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971789,2025-02-26,Senate,3,"Referred to Com. on JUD."
1971789,2025-03-17,Senate,4,"Set for hearing April 8."
1971789,2025-04-09,Senate,5,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 13. Noes 0.) (April 8). Re-referred to Com. on APPR."
1971789,2025-04-10,Senate,6,"Set for hearing April 21."
1971790,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971790,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971790,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971790,2025-03-26,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971790,2025-04-02,Senate,5,"Re-referred to Coms. on ED. and JUD."
1971790,2025-04-04,Senate,6,"Set for hearing April 23."
1971791,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971791,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971791,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971791,2025-03-26,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971791,2025-04-02,Senate,5,"Re-referred to Com. on L. GOV."
1971791,2025-04-08,Senate,6,"Set for hearing April 30."
1971792,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971792,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971792,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971792,2025-03-26,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971792,2025-04-02,Senate,5,"Re-referred to Com. on ED."
1971792,2025-04-04,Senate,6,"Set for hearing April 23."
1974442,2025-02-18,Assembly,1,"Read first time. To print."
1974442,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974442,2025-03-24,Assembly,3,"Referred to Com. on Health."
1974443,2025-02-18,Assembly,1,"Read first time. To print."
1974443,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974443,2025-03-03,Assembly,3,"Referred to Coms. on H. & C.D. and L. GOV."
1974443,2025-03-26,Assembly,4,"From committee: Do pass and re-refer to Com. on L. GOV. with recommendation: To Consent Calendar. (Ayes 10. Noes 0.) (March 26). Re-referred to Com. on L. GOV."
1974443,2025-04-10,Assembly,5,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 10. Noes 0.) (April 9). Re-referred to Com. on APPR."
1974444,2025-02-18,Assembly,1,"Read first time. To print."
1974444,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974444,2025-03-03,Assembly,3,"Referred to Com. on ED."
1974444,2025-04-10,Assembly,4,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 7. Noes 2.) (April 9)."
1974445,2025-02-18,Assembly,1,"Read first time. To print."
1974445,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974445,2025-04-07,Assembly,3,"Referred to Coms. on E.S & T.M. and APPR."
1974445,2025-04-07,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on E.S & T.M. Read second time and amended."
1974445,2025-04-08,Assembly,5,"Re-referred to Com. on E.S & T.M."
1974446,2025-02-18,Assembly,1,"Read first time. To print."
1974446,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974446,2025-03-28,Assembly,3,"Referred to Coms. on U. & E. and NAT. RES."
1974446,2025-03-28,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on U. & E. Read second time and amended."
1974446,2025-04-01,Assembly,5,"Re-referred to Com. on U. & E."
1974447,2025-02-18,Assembly,1,"Read first time. To print."
1974447,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974447,2025-03-28,Assembly,3,"Referred to Com. on Higher ED."
1974447,2025-03-28,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Higher ED. Read second time and amended."
1974447,2025-04-01,Assembly,5,"Re-referred to Com. on Higher ED."
1974448,2025-02-18,Assembly,1,"Read first time. To print."
1974448,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974448,2025-03-03,Assembly,3,"Referred to Coms. on Higher ED. and ED."
1974448,2025-03-27,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Higher ED. Read second time and amended."
1974448,2025-03-28,Assembly,5,"Re-referred to Com. on Higher ED."
1974448,2025-04-09,Assembly,6,"Coauthors revised."
1974448,2025-04-09,Assembly,7,"From committee: Do pass and re-refer to Com. on ED. (Ayes 9. Noes 0.) (April 8). Re-referred to Com. on ED."
1974449,2025-02-18,Assembly,1,"Read first time. To print."
1974449,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974449,2025-03-24,Assembly,3,"Referred to Coms. on AGRI. and JUD."
1974449,2025-03-24,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on AGRI. Read second time and amended."
1974449,2025-03-25,Assembly,5,"Re-referred to Com. on AGRI."
1974449,2025-04-09,Assembly,6,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 8. Noes 0.) (April 9). Re-referred to Com. on JUD."
1974450,2025-02-18,Assembly,1,"Read first time. To print."
1974450,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974450,2025-03-24,Assembly,3,"Referred to Com. on G.O."
1974451,2025-02-18,Assembly,1,"Read first time. To print."
1974451,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974451,2025-03-28,Assembly,3,"Referred to Com. on W. P., & W."
1974452,2025-02-18,Assembly,1,"Read first time. To print."
1974452,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974452,2025-03-10,Assembly,3,"Referred to Com. on L. GOV."
1974452,2025-03-26,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on L. GOV. Read second time and amended."
1974452,2025-03-27,Assembly,5,"Re-referred to Com. on L. GOV."
1974453,2025-02-18,Assembly,1,"Read first time. To print."
1974453,2025-02-19,Assembly,2,"Introduced measure version corrected."
1974453,2025-02-19,Assembly,3,"From printer. May be heard in committee March 21."
1974453,2025-03-03,Assembly,4,"Referred to Com. on H. & C.D."
1974453,2025-04-09,Assembly,5,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 10. Noes 1.) (April 9)."
1974453,2025-04-10,Assembly,6,"Read second time and amended."
1974454,2025-02-18,Assembly,1,"Read first time. To print."
1974454,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974454,2025-03-03,Assembly,3,"Referred to Com. on U. & E."
1974454,2025-04-03,Assembly,4,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 18. Noes 0.) (April 2). Re-referred to Com. on APPR."
1974455,2025-02-18,Assembly,1,"Read first time. To print."
1974455,2025-02-19,Assembly,2,"From printer. May be heard in committee March 21."
1974455,2025-03-03,Assembly,3,"Referred to Com. on NAT. RES."
1974455,2025-04-08,Assembly,4,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 10. Noes 1.) (April 7)."
1974455,2025-04-09,Assembly,5,"Read second time and amended."
1974455,2025-04-10,Assembly,6,"Re-referred to Com. on APPR."
1974456,2025-02-18,Assembly,1,"Read first time. To print."
